WKT,LEVEL,h3_index,COMP_CAR_1,COMP_CAR_2,COMP_CAR_3,COMP_CAR_4,COMP_CAR_5,COMP_CAR_6,COMP_CAR_7
"POLYGON ((-3.67662614946909 40.466671110466,-3.67839052626548 40.4654552700243,-3.6779208276662 40.463603679748,-3.67568686608217 40.4629679474173,-3.67392254589636 40.4641837589387,-3.67439213068339 40.46603533171,-3.67662614946909 40.466671110466))",9,89390cb0a33ffff,0.837620849206668,2.07744803532454,-0.172651246125446,-0.368499963269892,0.218749660899689,-0.221915608660656,0.2531836188697
"POLYGON ((-3.6726277349264 40.467251083999,-3.67439213068339 40.46603533171,-3.67392254589636 40.4641837589387,-3.67168867916433 40.4635479559689,-3.66992434003175 40.4647636793431,-3.67039381100619 40.4666152346008,-3.6726277349264 40.467251083999))",9,89390cb0a37ffff,0.87040078193436,2.0503794850774,-0.168639971793581,-0.366858121571713,0.111432884091807,-0.326769726851566,0.463715830561554
"POLYGON ((-3.6779208276662 40.463603679748,-3.67968512888701 40.4623877800799,-3.67921541192274 40.4605361770061,-3.67698150754024 40.4599004911015,-3.67521726292108 40.4611163618456,-3.67568686608217 40.4629679474173,-3.6779208276662 40.463603679748))",9,89390cb0a3bffff,0.765340857327862,2.10391546921688,-0.178978137570852,-0.49478862718595,0.263031223693346,-0.331787518494545,-0.241616669510481
"POLYGON ((-3.69121031388398 40.4587946697491,-3.69297448251621 40.4575784464455,-3.69250440581102 40.4557267781386,-3.6902702742661 40.4550913506075,-3.68850616218514 40.4563075449672,-3.68897612509725 40.4581591958008,-3.69121031388398 40.4587946697491))",9,89390cb0a43ffff,0.675554258216084,2.30114327113696,-0.0539050000929402,-0.54837936377473,0.0388053153694525,-0.0905187400522784,-0.928939415811787
"POLYGON ((-3.68721193744097 40.4593753309653,-3.68897612509725 40.4581591958008,-3.68850616218514 40.4563075449672,-3.68627212540961 40.4556720467791,-3.68450799431841 40.4568881530053,-3.68497784343709 40.4587397863569,-3.68721193744097 40.4593753309653))",9,89390cb0a47ffff,0.687595684170579,2.23296393405751,-0.177871732689567,-0.37167535837218,0.0598587436528417,-0.156258698808582,-0.720142571919701
"POLYGON ((-3.68850616218514 40.4563075449672,-3.6902702742661 40.4550913506075,-3.6898002930159 40.4532396870028,-3.68756631346854 40.4526042352358,-3.68580225794378 40.4538204006535,-3.68627212540961 40.4556720467791,-3.68850616218514 40.4563075449672))",9,89390cb0a4fffff,0.623597269696911,2.36918502187204,-0.195808929539304,-0.484304801055499,0.0404204031553302,-0.19804468266269,-1.41725921766393
"POLYGON ((-3.69391471306218 40.461281774971,-3.69567893824079 40.4600655227216,-3.6952087660672 40.4582138497256,-3.69297448251621 40.4575784464455,-3.69121031388398 40.4587946697491,-3.69168037225576 40.4606463252775,-3.69391471306218 40.461281774971))",9,89390cb0a53ffff,0.747291641499666,2.17365740632119,-0.0497900630428974,-0.452970112601553,0.0515748046715795,-0.0130263920896851,-0.403447470480911
"POLYGON ((-3.68991612803926 40.4618624893824,-3.69168037225576 40.4606463252775,-3.69121031388398 40.4587946697491,-3.68897612509725 40.4581591958008,-3.68721193744097 40.4593753309653,-3.6876818820106 40.4612269690175,-3.68991612803926 40.4618624893824))",9,89390cb0a57ffff,0.737374519849185,2.23356207621727,-0.060388161054656,-0.337812407921082,0.154223859152638,0.0551130983674337,-0.302709540377135
"POLYGON ((-3.6952087660672 40.4582138497256,-3.69697291565714 40.4569975382835,-3.69650272515922 40.4551458525118,-3.69426849886349 40.4545104956459,-3.69250440581102 40.4557267781386,-3.69297448251621 40.4575784464455,-3.6952087660672 40.4582138497256))",9,89390cb0a5bffff,0.724858364226231,2.31837756636357,-0.0491053548337583,-0.517450103806716,-0.0171349027264993,-0.0169260291288191,-0.726530478706295
"POLYGON ((-3.6805099022476 40.4574686022603,-3.68227405233082 40.4562525841682,-3.68180429864971 40.4544009555304,-3.67957050866985 40.4537653624798,-3.67780641517045 40.4549813516408,-3.6782760550665 40.4568329627823,-3.6805099022476 40.4574686022603))",9,89390cb0a63ffff,0.600302192626048,2.44907384190346,-0.200411628505569,-0.480922014643421,0.336995636217763,-0.185945570076087,-1.56869681500935
"POLYGON ((-3.67651188600949 40.4580488927397,-3.6782760550665 40.4568329627823,-3.67780641517045 40.4549813516408,-3.6755727200022 40.4543456879606,-3.67380860754278 40.4555615889924,-3.67427813365343 40.457413182629,-3.67651188600949 40.4580488927397))",9,89390cb0a67ffff,0.621391825434676,2.33770468099304,-0.208184458522646,-0.645162308104352,0.30230430112103,-0.413213277077338,-1.28293898893887
"POLYGON ((-3.68180429864971 40.4544009555304,-3.6835683731709 40.4531848782407,-3.68309860113795 40.4513332368362,-3.6808648683592 40.4506976902137,-3.67910085041289 40.4519137385688,-3.67957050866985 40.4537653624798,-3.68180429864971 40.4544009555304))",9,89390cb0a6bffff,0.584834404180556,2.56557686771462,-0.216517171755649,-0.721316720073319,0.252440467285649,-0.149270641207048,-1.77854317848291
"POLYGON ((-3.67780641517045 40.4549813516408,-3.67957050866985 40.4537653624798,-3.67910085041289 40.4519137385688,-3.67686721243228 40.4512781213197,-3.67510317552157 40.4524940815516,-3.6755727200022 40.4543456879606,-3.67780641517045 40.4549813516408))",9,89390cb0a6fffff,0.572881768526266,2.58161686232313,-0.220199398329628,-0.743301373001569,0.30154562804372,-0.108914784583457,-1.79556274624918
"POLYGON ((-3.68321363677495 40.4599558333818,-3.68497784343709 40.4587397863569,-3.68450799431841 40.4568881530053,-3.68227405233082 40.4562525841682,-3.6805099022476 40.4574686022603,-3.68097963757248 40.4593202181212,-3.68321363677495 40.4599558333818))",9,89390cb0a73ffff,0.709699043326866,2.19099456246227,-0.184538081657717,-0.336233942621449,0.223646640621015,-0.234429828116464,-0.555130978348815
"POLYGON ((-3.68450799431841 40.4568881530053,-3.68627212540961 40.4556720467791,-3.68580225794378 40.4538204006535,-3.6835683731709 40.4531848782407,-3.68180429864971 40.4544009555304,-3.68227405233082 40.4562525841682,-3.68450799431841 40.4568881530053))",9,89390cb0a7bffff,0.610430601239555,2.44898711965042,-0.206044102276262,-0.507610015323589,0.185228085202081,-0.00591613608326758,-1.51609095371043
"POLYGON ((-3.68873756173401 40.4735527558727,-3.69050208931256 40.4723367404898,-3.69003199048006 40.470485118699,-3.68779747790654 40.4698495297692,-3.68603300691008 40.4710655162205,-3.68650299190446 40.4729171205322,-3.68873756173401 40.4735527558727))",9,89390cb0a83ffff,0.94484961160761,1.87868551718212,-0.0111615336007732,0.298936338702909,0.0393073868474735,0.0826901033330638,0.651408404125163
"POLYGON ((-3.67449264237003 40.5072920039601,-3.6762580019219 40.5060766407506,-3.67578810513903 40.5042251606206,-3.67355296274165 40.5035890612099,-3.67178765987019 40.504804395527,-3.67225744271511 40.5066558581461,-3.67449264237003 40.5072920039601))",9,89390cb0dcfffff,1.15738499770166,1.52742500700931,-0.177204643739894,0.277665272450431,0.314261597613087,1.21559613896822,1.85527655186773
"POLYGON ((-3.69743657539678 40.5241250471333,-3.6992023124873 40.52290939335,-3.69873163255783 40.5210578640768,-3.69649532953603 40.5204220060478,-3.69472964907772 40.5216376309197,-3.6952002150084 40.523489142731,-3.69743657539678 40.5241250471333))",9,89390cb2bcbffff,1.10894495200047,0.80065980047343,0.0282456986086239,0.0650264955330802,0.298550405993458,-0.175311653779779,0.518060499976332
"POLYGON ((-3.69343445883091 40.5247047082416,-3.6952002150084 40.523489142731,-3.69472964907772 40.5216376309197,-3.69249344096811 40.5210017020887,-3.6907277414367 40.5222172386934,-3.69119819336822 40.524068733034,-3.69343445883091 40.5247047082416))",9,89390cb2bcfffff,1.12375885017331,0.910921624226084,-0.00230371282772193,0.116647825680522,0.459761468468876,0.12520913301267,0.658778741113469
"POLYGON ((-3.69484617882388 40.5302591961664,-3.69661206737523 40.5290436611222,-3.69614142415512 40.5271921578365,-3.69390500640002 40.5265562070614,-3.69213917449879 40.5277717132013,-3.69260970370193 40.5296231990194,-3.69484617882388 40.5302591961664))",9,89390cb2bd7ffff,1.09506595818803,0.738926439035821,0.0443758758527445,0.0725833769829656,0.218897049059049,-0.337643782445432,0.383858836403684
"POLYGON ((-3.70014374964943 40.5266124433764,-3.70190954336726 40.5253967606797,-3.70143876778275 40.5235452269389,-3.6992023124873 40.52290939335,-3.69743657539678 40.5241250471333,-3.69790723697377 40.5259765634179,-3.70014374964943 40.5266124433764))",9,89390cb2bdbffff,1.09511984256547,0.738019427375558,0.044405710519461,0.0719369274428718,0.21936774958921,-0.336870282176744,0.379089025176314
"POLYGON ((-3.70991667326324 40.5568723954717,-3.71168318564098 40.5556568362982,-3.71121192748506 40.5538053413312,-3.70897427105632 40.5531694229726,-3.70720781532111 40.5543849532389,-3.70767895937152 40.5562364307699,-3.70991667326324 40.5568723954717))",9,89390cb2c2fffff,0.923309383740142,-0.0639100831306632,0.252793211794434,0.173373924646387,-0.161360436950952,-1.59625454831575,-0.683842200518147
"POLYGON ((-3.71133047013894 40.5624268323289,-3.71309711497674 40.5612113036874,-3.71262577938477 40.5593598174805,-3.71038791307771 40.5587238773472,-3.70862132488646 40.5599393770832,-3.70909254635509 40.561790845857,-3.71133047013894 40.5624268323289))",9,89390cb2c37ffff,0.828032507839253,-0.151706758574333,0.252696861202215,1.97709006690083,-0.293820376914326,-1.7795842924698,-1.01575969532426
"POLYGON ((-3.71274449934236 40.5679812428149,-3.71451127665778 40.5667657447199,-3.71403986361119 40.5649142673113,-3.71180178738982 40.5642783054267,-3.71003506672496 40.5654937746177,-3.71050636563034 40.5673452345962,-3.71274449934236 40.5679812428149))",9,89390cb2ca7ffff,0.790522702456734,-0.264879837188955,0.250308683795298,2.01253311819959,-0.300829783400421,-1.82952768859329,-1.08882235748665
"POLYGON ((-3.83586781954525 40.4809253433584,-3.83763232942273 40.4797063921237,-3.83715785741028 40.4778542058254,-3.83491898943231 40.4772209879231,-3.83315453567092 40.4784399100431,-3.83362889377077 40.480292079179,-3.83586781954525 40.4809253433584))",9,89390cb320bffff,1.03627608185315,0.528457524395487,-0.127994151035139,-0.082335904396633,1.98162141655913,1.90988205392897,-0.2618973099088
"POLYGON ((-3.83715785741028 40.4778542058254,-3.83892229146074 40.4766351955059,-3.8384478014267 40.4747829964034,-3.836208991245 40.4741498247788,-3.83444461330171 40.4753688059801,-3.83491898943231 40.4772209879231,-3.83715785741028 40.4778542058254))",9,89390cb3247ffff,1.03197978960304,0.532300699910245,-0.147623186022402,-0.0801914185754223,2.12742495614558,2.06081151690356,-0.267104484734362
"POLYGON ((-3.83044149967281 40.4759544563317,-3.83220589731307 40.4747355633244,-3.83173161705098 40.47288338575,-3.82949305304329 40.4722501183558,-3.82772871152916 40.4734689822523,-3.82820287789597 40.4753211426527,-3.83044149967281 40.4759544563317))",9,89390cb3263ffff,1.02245194448597,0.484533506122227,-0.140171953470635,-0.0935167223309921,1.84386597863833,1.83709198302924,-0.368829942850842
"POLYGON ((-3.82643846057699 40.4765399474654,-3.82820287789597 40.4753211426527,-3.82772871152916 40.4734689822523,-3.82549024173854 40.4728356438461,-3.82372588055964 40.4740544195535,-3.82419993303066 40.4759065627713,-3.82643846057699 40.4765399474654))",9,89390cb3267ffff,1.03353652532322,0.4494593667897,-0.1325607735007,-0.112061469117423,1.41481222839178,1.43027555866113,-0.349735268020935
"POLYGON ((-3.83173161705098 40.47288338575,-3.83349593888205 40.4716644336649,-3.83302164058884 40.4698122433012,-3.83078313435009 40.4691790221924,-3.82901886863625 40.4703979451631,-3.82949305304329 40.4722501183558,-3.83173161705098 40.47288338575))",9,89390cb326bffff,1.02590138666624,0.469380391055454,-0.140597278167979,-0.225003674494869,1.79114949244435,1.75099590331226,-0.375071808453367
"POLYGON ((-3.82772871152916 40.4734689822523,-3.82949305304329 40.4722501183558,-3.82901886863625 40.4703979451631,-3.82678045660113 40.4697646530456,-3.82501617121817 40.4709834878332,-3.82549024173854 40.4728356438461,-3.82772871152916 40.4734689822523))",9,89390cb326fffff,1.04204083555097,0.503480086283631,-0.142633461552549,-0.116378614847836,1.87005791800975,1.46449505220323,-0.440699451305994
"POLYGON ((-3.83315453567092 40.4784399100431,-3.83491898943231 40.4772209879231,-3.83444461330171 40.4753688059801,-3.83220589731307 40.4747355633244,-3.83044149967281 40.4759544563317,-3.83091576189945 40.4778066211064,-3.83315453567092 40.4784399100431))",9,89390cb3273ffff,1.01116952533133,0.44178525114885,-0.115258678571062,-0.00739318986551715,1.78179304164092,1.83010223798673,-0.224139990290335
"POLYGON ((-3.82915128844541 40.4790254550264,-3.83091576189945 40.4778066211064,-3.83044149967281 40.4759544563317,-3.82820287789597 40.4753211426527,-3.82643846057699 40.4765399474654,-3.82691260889919 40.4783920950633,-3.82915128844541 40.4790254550264))",9,89390cb3277ffff,1.02242306630366,0.497179157098345,-0.12085972994412,0.0326511363699832,1.82819754004367,2.03660035780973,-0.165901092818266
"POLYGON ((-3.83444461330171 40.4753688059801,-3.836208991245 40.4741498247788,-3.83573459708805 40.4722976300391,-3.83349593888205 40.4716644336649,-3.83173161705098 40.47288338575,-3.83220589731307 40.4747355633244,-3.83444461330171 40.4753688059801))",9,89390cb327bffff,1.02898550505,0.503137149354678,-0.147072100235386,-0.242306090803898,2.0375070359034,1.91633894806736,-0.282668071481469
"POLYGON ((-3.6907277414367 40.5222172386934,-3.69249344096811 40.5210017020887,-3.69202297067029 40.5191501947639,-3.68978691483089 40.5185142415192,-3.68802127195049 40.5197297492199,-3.68849162825789 40.5215812390683,-3.6907277414367 40.5222172386934))",9,89390cb2b57ffff,1.13142715266525,0.974266590787205,-0.0130132500805665,0.135438929811424,0.467424739062731,0.203579950930487,0.743123032547929
"POLYGON ((-3.70061822905046 40.4631879341406,-3.70238249170062 40.4619715647941,-3.70191211023504 40.4601198696688,-3.69967757992887 40.4594845613423,-3.69791337380637 40.4607009017356,-3.69838364146178 40.4625525794076,-3.70061822905046 40.4631879341406))",9,89390cb1d37ffff,0.831522209694002,2.12031335209991,-0.0413547632208752,-0.339006123182714,-0.0506348903938585,-0.0560074688598016,-0.0895749388520546
"POLYGON ((-3.75131815624529 40.4586907967913,-3.7530822449911 40.4574733406753,-3.75261040222432 40.4556214321957,-3.75037458452542 40.454986997175,-3.74861055213621 40.4562044242702,-3.74908228108868 40.4580563154058,-3.75131815624529 40.4586907967913))",9,89390cb1cc3ffff,1.19878307635758,0.988988749957744,-0.165947476137636,-0.0305683863259706,0.558009616470846,0.562166688540768,0.505765473979008
"POLYGON ((-3.71261529082279 40.4614442016291,-3.71437949615379 40.4602275678377,-3.71390877325989 40.4583758204044,-3.71167395884347 40.4577407241888,-3.70990980999863 40.4589573290107,-3.71038041908344 40.4608090590166,-3.71261529082279 40.4614442016291))",9,89390cb1d03ffff,0.840216618779445,2.13445477205218,-0.0328654073795101,-0.464921437155207,-0.242384414311538,-0.168354566316571,-0.260879933781287
"POLYGON ((-3.70861619462782 40.4620256046603,-3.71038041908344 40.4608090590166,-3.70990980999863 40.4589573290107,-3.70767509026703 40.4583221620834,-3.70591092231142 40.459538678763,-3.70638141758678 40.4613903913329,-3.70861619462782 40.4620256046603))",9,89390cb1d07ffff,1.53884188968929,2.73086629393893,0.33932531626387,0.0353888592243584,-0.456803227851085,1.4202411104075,3.83617522544227
"POLYGON ((-3.71390877325989 40.4583758204044,-3.71567290297574 40.4571591274408,-3.71520216179851 40.4553073672361,-3.71296740470483 40.4546723174182,-3.71120333146624 40.4558889814085,-3.71167395884347 40.4577407241888,-3.71390877325989 40.4583758204044))",9,89390cb1d0bffff,0.829910031784194,2.25430287333514,-0.0464541820783819,-0.499406940529386,-0.228411172213368,-0.00866939571055414,-0.3057111941982
"POLYGON ((-3.70990980999863 40.4589573290107,-3.71167395884347 40.4577407241888,-3.71120333146624 40.4558889814085,-3.70896866904394 40.4552538608821,-3.70720457669016 40.4564704367362,-3.70767509026703 40.4583221620834,-3.70990980999863 40.4589573290107))",9,89390cb1d0fffff,0.801155528565627,2.1966220144072,-0.0382818528941121,-0.423293804705357,-0.273725697518545,-0.197844504536732,-0.453098233001883
"POLYGON ((-3.71532101918453 40.4639310545635,-3.71708528099679 40.4627143918005,-3.71661446257282 40.4608626397273,-3.71437949615379 40.4602275678377,-3.71261529082279 40.4614442016291,-3.71308599542895 40.4632959362807,-3.71532101918453 40.4639310545635))",9,89390cb1d13ffff,0.972241463559249,2.16911631252753,0.0530222961867446,0.133956159468887,0.0952046588391118,0.560576109278048,0.529977997904847
"POLYGON ((-3.71132171447826 40.4645125108905,-3.71308599542895 40.4632959362807,-3.71261529082279 40.4614442016291,-3.71038041908344 40.4608090590166,-3.70861619462782 40.4620256046603,-3.70908678541585 40.4638773218816,-3.71132171447826 40.4645125108905))",9,89390cb1d17ffff,0.932783791843075,2.18369357958559,-0.038216130057097,-0.267402679586094,0.188817193771794,0.459358797494709,0.389718353264515
"POLYGON ((-3.71661446257282 40.4608626397273,-3.71837864876098 40.4596459177886,-3.7179078120584 40.4577941529366,-3.71567290297574 40.4571591274408,-3.71390877325989 40.4583758204044,-3.71437949615379 40.4602275678377,-3.71661446257282 40.4608626397273))",9,89390cb1d1bffff,0.93660557328432,2.20987000708177,0.033741595475036,-0.411013843584382,0.0420596323825695,0.433270965604221,0.290107674123616
"POLYGON ((-3.70191211023504 40.4601198696688,-3.70367629728322 40.4589034411321,-3.70320589750709 40.4570517332267,-3.70097142448328 40.4564164713073,-3.69920729395383 40.4576328708873,-3.69967757992887 40.4594845613423,-3.70191211023504 40.4601198696688))",9,89390cb1d23ffff,0.76429752660291,2.34559395961252,-0.0659516175826751,-0.462698202869101,-0.0492813652717605,-0.0016500201906422,-0.509808256245972
"POLYGON ((-3.69791337380637 40.4607009017356,-3.69967757992887 40.4594845613423,-3.69920729395383 40.4576328708873,-3.69697291565714 40.4569975382835,-3.6952087660672 40.4582138497256,-3.69567893824079 40.4600655227216,-3.69791337380637 40.4607009017356))",9,89390cb1d27ffff,0.781418450267239,2.19666645418946,-0.0484963511564087,-0.256200534670943,0.0424560165719338,0.0634717979789525,-0.289612098781223
"POLYGON ((-3.69920729395383 40.4576328708873,-3.70097142448328 40.4564164713073,-3.70050112019298 40.4545647680795,-3.69826679916502 40.4539294818867,-3.69650272515922 40.4551458525118,-3.69697291565714 40.4569975382835,-3.69920729395383 40.4576328708873))",9,89390cb1d2fffff,0.733455505433876,2.37912403373331,-0.053007817585892,-0.520330181502829,-0.0794703446463642,-0.0302155506018684,-0.709464633734318
"POLYGON ((-3.70461717402478 40.4626068488283,-3.70638141758678 40.4613903913329,-3.70591092231142 40.459538678763,-3.70367629728322 40.4589034411321,-3.70191211023504 40.4601198696688,-3.70238249170062 40.4619715647941,-3.70461717402478 40.4626068488283))",9,89390cb1d33ffff,0.824247997924357,2.15889190902372,-0.0431834179960687,-0.351238759058661,-0.152910388341214,-0.130007866026375,-0.196321308305675
"POLYGON ((-3.73273283666888 40.467159058804,-3.73449715382106 40.4659420736031,-3.73402580279343 40.4640902601109,-3.73179024844707 40.4634554492028,-3.73002598772476 40.4646724054119,-3.73049722491834 40.4665242015198,-3.73273283666888 40.467159058804))",9,89390cb1cb7ffff,1.11877248686278,1.89936143719895,0.123913348429329,0.425784032317091,0.209263661496835,0.841789050887634,1.21933219000629
"POLYGON ((-3.70591092231142 40.459538678763,-3.70767509026703 40.4583221620834,-3.70720457669016 40.4564704367362,-3.70497000895782 40.4558352455093,-3.70320589750709 40.4570517332267,-3.70367629728322 40.4589034411321,-3.70591092231142 40.459538678763))",9,89390cb1d3bffff,0.763139769248464,2.31169516215156,-0.0529687329350779,-0.506376463858069,-0.211749916770238,-0.212719837770252,-0.691512804878103
"POLYGON ((-3.71920106765017 40.4547255942113,-3.72096510260375 40.4535087539502,-3.72049422935703 40.4516569635712,-3.71825943494665 40.4510220308652,-3.71649545644755 40.4522388421441,-3.71696621590372 40.4540906151101,-3.71920106765017 40.4547255942113))",9,89390cb1d43ffff,0.808961073797192,2.5090250168323,0.0246834104944821,-0.22613143291603,-0.248185684318552,0.19623568905994,-0.648146016084659
"POLYGON ((-3.71520216179851 40.4553073672361,-3.71696621590372 40.4540906151101,-3.71649545644755 40.4522388421441,-3.71426075667647 40.4516038387246,-3.71249675903959 40.4528205618738,-3.71296740470483 40.4546723174182,-3.71520216179851 40.4553073672361))",9,89390cb1d47ffff,0.840125795706608,2.42922749877252,0.0269779287391626,-0.567757629970891,-0.227790240773264,0.187503381858036,-0.406415674105413
"POLYGON ((-3.71649545644755 40.4522388421441,-3.71825943494665 40.4510220308652,-3.71778865721587 40.4491702451482,-3.71555401476724 40.4485352881278,-3.71379009272755 40.4497520704263,-3.71426075667647 40.4516038387246,-3.71649545644755 40.4522388421441))",9,89390cb1d4fffff,0.821632556724493,2.59880626468056,0.0149116205249989,-0.237899768157617,-0.267802965640617,0.291805353815203,-0.670333925411039
"POLYGON ((-3.7179078120584 40.4577941529366,-3.71967192262701 40.456577371832,-3.71920106765017 40.4547255942113,-3.71696621590372 40.4540906151101,-3.71520216179851 40.4553073672361,-3.71567290297574 40.4571591274408,-3.7179078120584 40.4577941529366))",9,89390cb1d57ffff,0.861877531161824,2.32342432139313,0.0295280144149305,-0.167138845947658,-0.285481465367003,0.168786699846347,-0.148539490425514
"POLYGON ((-3.70849813716997 40.453402122768,-3.7102621539264 40.4521854877489,-3.7097916037597 40.450333736878,-3.70755715061851 40.4496986384611,-3.70579319034915 40.4509152445108,-3.70626362673328 40.4527669779457,-3.70849813716997 40.453402122768))",9,89390cb1d63ffff,0.690556666833801,2.60288203588048,-0.0698618635583243,-0.636540518574988,-0.249812088201469,-0.037932512287512,-1.47043837187333
"POLYGON ((-3.70449959087548 40.453983524834,-3.70626362673328 40.4527669779457,-3.70579319034915 40.4509152445108,-3.70355883188959 40.4502800754078,-3.70179485253269 40.4514965933322,-3.70226517513388 40.4533483093225,-3.70449959087548 40.453983524834))",9,89390cb1d67ffff,0.664574976275989,2.68713762704625,-0.0895925147293023,-0.628104316952972,-0.192483802875345,0.0283718583431933,-1.57638456577264
"POLYGON ((-3.7097916037597 40.450333736878,-3.71155554492334 40.4491170427036,-3.71108497646827 40.4472652790863,-3.70885058062247 40.4466302270754,-3.70708669593696 40.4478468922769,-3.70755715061851 40.4496986384611,-3.7097916037597 40.450333736878))",9,89390cb1d6bffff,0.664881321817228,2.86748217090191,-0.101576431248912,-0.731576769056253,-0.236574714808884,0.20291595693286,-1.89673108684911
"POLYGON ((-3.70579319034915 40.4509152445108,-3.70755715061851 40.4496986384611,-3.70708669593696 40.4478468922769,-3.7048523947593 40.447211769583,-3.7030884909819 40.4484283466653,-3.70355883188959 40.4502800754078,-3.70579319034915 40.4509152445108))",9,89390cb1d6fffff,0.643271839431532,2.80462240516855,-0.0937786469464252,-0.71035748533831,-0.325858975347985,0.0330315029353321,-1.99941736514024
"POLYGON ((-3.71120333146624 40.4558889814085,-3.71296740470483 40.4546723174182,-3.71249675903959 40.4528205618738,-3.7102621539264 40.4521854877489,-3.70849813716997 40.453402122768,-3.70896866904394 40.4552538608821,-3.71120333146624 40.4558889814085))",9,89390cb1d73ffff,0.748416729143267,2.39683286963404,-0.046489699578451,-0.55948106562548,-0.228124765104333,-0.128107924721848,-0.979724663476191
"POLYGON ((-3.70720457669016 40.4564704367362,-3.70896866904394 40.4552538608821,-3.70849813716997 40.453402122768,-3.70626362673328 40.4527669779457,-3.70449959087548 40.453983524834,-3.70497000895782 40.4558352455093,-3.70720457669016 40.4564704367362))",9,89390cb1d77ffff,0.71931199999405,2.42164471418245,-0.0582874636726566,-0.521000699115419,-0.168449104096517,-0.129177200992548,-1.06977644200197
"POLYGON ((-3.71249675903959 40.4528205618738,-3.71426075667647 40.4516038387246,-3.71379009272755 40.4497520704263,-3.71155554492334 40.4491170427036,-3.7097916037597 40.450333736878,-3.7102621539264 40.4521854877489,-3.71249675903959 40.4528205618738))",9,89390cb1d7bffff,0.696861813482481,2.71499344889669,-0.0839301304865787,-0.691131995860991,-0.23102098800072,0.0899055451315929,-1.49972106480329
"POLYGON ((-3.7134342195849 40.4238797866061,-3.71519751888935 40.4226627366067,-3.71472701341993 40.4208108935564,-3.71249332233806 40.4201761179287,-3.71073007945919 40.421393138934,-3.71120047123599 40.42324496456,-3.7134342195849 40.4238797866061))",9,89390cb1bc3ffff,0.618980626281279,3.2180362365087,-0.0446444179564904,-0.782609096656548,0.2284474252546,1.01425447437948,-1.62276483870559
"POLYGON ((-3.70814413237119 40.4275306422921,-3.70990752632334 40.4263137394513,-3.70943715282275 40.424461926488,-3.70720349907149 40.4238270338002,-3.70544016156767 40.4250439076561,-3.70591042136617 40.4268957031836,-3.70814413237119 40.4275306422921))",9,89390cb1b8bffff,0.562071989875546,3.24626819585211,-0.0504092399797762,-0.726504207012642,0.132146004076147,0.824649726423761,-1.68111855725893
"POLYGON ((-3.70414700832782 40.4281125179463,-3.70591042136617 40.4268957031836,-3.70544016156767 40.4250439076561,-3.70320660243263 40.4244089443348,-3.70144324585641 40.425625730118,-3.7019133919525 40.427477508201,-3.70414700832782 40.4281125179463))",9,89390cb1b8fffff,0.568690068901687,3.24842121504169,-0.0611252289769481,-0.840668910888099,0.0371090725272432,0.763468580453091,-1.48671574211746
"POLYGON ((-3.70955527518168 40.433086035231,-3.71131880112954 40.4318691625035,-3.71084835047468 40.4300173574633,-3.70861448759118 40.4293824425825,-3.70685101809562 40.4305992863267,-3.70732135503066 40.4324510739338,-3.70955527518168 40.433086035231))",9,89390cb1b93ffff,0.568906259756761,3.25282975537351,-0.13376595477821,-0.896841757109145,0.124912108642326,0.721545541988071,-1.88062032229271
"POLYGON ((-3.70555780998716 40.4336678585717,-3.70732135503066 40.4324510739338,-3.70685101809562 40.4305992863267,-3.70461724983669 40.4299643007979,-3.70285376125931 40.431181056458,-3.70332398447414 40.4330328266235,-3.70555780998716 40.4336678585717))",9,89390cb1b97ffff,0.543725947101218,3.23317132647164,-0.144634633910036,-0.8786064014072,0.0987680339381019,0.674987922804085,-1.91424432214982
"POLYGON ((-3.71084835047468 40.4300173574633,-3.71261180087022 40.4288004256356,-3.71214133193945 40.4269486079151,-3.70990752632334 40.4263137394513,-3.70814413237119 40.4275306422921,-3.70861448759118 40.4293824425825,-3.71084835047468 40.4300173574633))",9,89390cb1b9bffff,0.577543195312871,3.25274704435403,-0.0506538624915114,-0.899953500792764,0.149554726338931,0.792908804429179,-1.63697756352193
"POLYGON ((-3.69615298696289 40.4292757931159,-3.69791643811904 40.4280591545111,-3.69744640572575 40.4262073938812,-3.69521303587886 40.4255722893169,-3.69344964121244 40.4267888989532,-3.69391955990257 40.4286406421213,-3.69615298696289 40.4292757931159))",9,89390cb1ba3ffff,0.457115953505373,3.09350969648799,-0.0476093417392758,-0.897623773741772,0.164027641469928,0.473835204964549,-1.95164654588562
"POLYGON ((-3.69215608971482 40.4298571926464,-3.69391955990257 40.4286406421213,-3.69344964121244 40.4267888989532,-3.69121636603744 40.4261537237794,-3.68945295235322 40.4273702453414,-3.68992275733985 40.4292219710391,-3.69215608971482 40.4298571926464))",9,89390cb1ba7ffff,0.424863402861223,3.05017403298259,-0.123469041840396,-0.881198644199742,0.139737319657848,0.333762723071888,-2.11192519541495
"POLYGON ((-3.69744640572575 40.4262073938812,-3.69920978135617 40.4249906961712,-3.69873973065948 40.42313892287,-3.69650641802586 40.4225038647366,-3.69474309887625 40.4237205334746,-3.69521303587886 40.4255722893169,-3.69744640572575 40.4262073938812))",9,89390cb1babffff,0.511758507419299,3.12795215265905,-0.0520013104435397,-0.949669332593711,0.0722007535098529,0.575539697297197,-1.67162508339875
