WKT,GEOCODE_9,TOTALVIEWS,LEADS,WALK_TRANSPORT_METRO,WALK_TRANSPORT_TRAIN,CAR_TRANSPORT_TRAIN,WALK_TRANSPORT_BUS,AVG_UNITPRICE,MED_UNITPRICE,MED_PRICE,N,STD_TRANSPORT_TRAIN,STD_TRANSPORT_METRO,STD_TRANSPORT_BUS,STD_TRANSPORT_COMMUTING_ALL,STD_TRANSPORT_COMMUTING_RAILWAY,h3_index
"POLYGON ((-3.84912762656874 40.2165823175145,-3.85088577152858 40.2153603081867,-3.85041261770515 40.213507441056,-3.84818143202033 40.2128766003752,-3.84642334273078 40.2140985804069,-3.84689638345513 40.2159514304144,-3.84912762656874 40.2165823175145))","617996734266867711",203.222222222222,4.22222222222222,0,0,95.6594350123508,0,1746.91678691679,1746.66666666667,130000,"9",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c16a53ffff
"POLYGON ((-3.84513821886908 40.2171733520753,-3.84689638345513 40.2159514304144,-3.84642334273078 40.2140985804069,-3.84419225051934 40.213467669191,-3.84243414161737 40.2146895615612,-3.84290706924215 40.2165423944369,-3.84513821886908 40.2171733520753))","617996734267129855",94,1,0,0,95.9266714125428,0,1425,1425,179550,"1",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c16a57ffff
"POLYGON ((-3.85041261770515 40.213507441056,-3.85217068736421 40.2122853733636,-3.85169751567762 40.2104324942912,-3.8494663874214 40.2098017000303,-3.8477083734238 40.211023738423,-3.84818143202033 40.2128766003752,-3.85041261770515 40.213507441056))","617996734267391999",187.5,2.66037735849057,0,0,94.8686712405597,0,1676.23300131524,1683.15789473684,158130,"106",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c16a5bffff
"POLYGON ((-3.85054711181041 40.2221408762466,-3.85230538774966 40.2209188959987,-3.85183215654879 40.2190660356622,-3.84960076252472 40.218435172693,-3.84784254225957 40.2196571236465,-3.84831566034376 40.2215099668626,-3.85054711181041 40.2221408762466))","617996734274207743",393,8,0,0,98.7673143840954,0,1065.10416666667,1065.10416666667,102250,"2",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c16ac3ffff
"POLYGON ((-3.85250583789037 40.2622312968362,-3.8542650705532 40.2610096960852,-3.85379152367491 40.2591569185903,-3.85155885737393 40.2585257589634,-3.84979968043965 40.2597473304427,-3.85027311407713 40.2616000908196,-3.85250583789037 40.2622312968362))","617996734296227839",206,2.9,0,2.40998233399016,105.854065183465,0,1513.78037023828,1546.7032967033,132500,"10",-0.149355510423664,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.149355510423664,89390c16c13ffff
"POLYGON ((-3.86049001184914 40.2610502076636,-3.86224920512527 40.2598284313931,-3.86177543176682 40.2579756196881,-3.85954257837143 40.2573446013533,-3.8577834407962 40.2585663483412,-3.85825710091482 40.2604191429454,-3.86049001184914 40.2610502076636))","617996734307762175",112,1.2,0,0,107.180120261759,0,1478.6129404461,1566.26506024096,130000,"5",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c16cc3ffff
"POLYGON ((-3.85649788793628 40.2616408314566,-3.85825710091482 40.2604191429454,-3.8577834407962 40.2585663483412,-3.85555068093873 40.2579352593563,-3.85379152367491 40.2591569185903,-3.8542650705532 40.2610096960852,-3.85649788793628 40.2616408314566))","617996734308024319",206.5,1.875,0,0,105.854065183465,0,1532.23345588235,1555,139950,"8",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c16cc7ffff
"POLYGON ((-3.86319682936287 40.2635340477111,-3.86495607833491 40.2623122421561,-3.86448220959223 40.2604594254501,-3.86224920512527 40.2598284313931,-3.86049001184914 40.2610502076636,-3.86096376734343 40.2629030072746,-3.86319682936287 40.2635340477111))","617996734308810751",151.444444444444,1.55555555555556,0,0,107.942608954755,0,1635.37365412365,1875,154500,"9",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c16cd3ffff
"POLYGON ((-3.85920449865515 40.2641247250648,-3.86096376734343 40.2629030072746,-3.86049001184914 40.2610502076636,-3.85825710091482 40.2604191429454,-3.85649788793628 40.2616408314566,-3.85697153018168 40.2634936139639,-3.85920449865515 40.2641247250648))","617996734309072895",139.538461538462,2.07692307692308,0,0,106.986602163983,0,1456.81593406593,1316,100000,"13",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c16cd7ffff
"POLYGON ((-3.8218588496841 40.2638757789082,-3.82361816380475 40.2626548217313,-3.82314550491597 40.2608021693096,-3.82091364514147 40.260170491248,-3.81915438685103 40.261391419193,-3.81962693250425 40.2632440544305,-3.8218588496841 40.2638757789082))","617996734311956479",255.315789473684,4.47368421052632,0,2.71451225410788,103.189294206131,0,1467.16543793115,1416.66666666667,145500,"19",-0.0868444547683339,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.0868444547683339,89390c16d03ffff
"POLYGON ((-3.82314550491597 40.2608021693096,-3.82490474367648 40.2595811536105,-3.82443206684174 40.2577284890862,-3.82220026447237 40.2570968574414,-3.82044108153323 40.2583178439051,-3.82091364514147 40.260170491248,-3.82314550491597 40.2608021693096))","617996734312480767",184.651785714286,2.8125,0,2.7546910454211,102.645651504957,0,1317.16335453995,1247.33333333333,101500,"112",-0.0785969280262193,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.0785969280262193,89390c16d0bffff
"POLYGON ((-3.81915438685103 40.261391419193,-3.82091364514147 40.260170491248,-3.82044108153323 40.2583178439051,-3.81820937286088 40.257686141696,-3.8164501704056 40.258907040411,-3.81692262078689 40.260759670564,-3.81915438685103 40.261391419193))","617996734312742911",479.363636363636,10.9090909090909,0,2.7229471643742,102.727026149269,0,1177.84165181224,1094.11764705882,93000,"11",-0.0851130152273464,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.0851130152273464,89390c16d0fffff
"POLYGON ((-3.82842312629449 40.2571389759472,-3.83018227014707 40.2559178139882,-3.82970946215368 40.2540651202019,-3.82747762352411 40.2534336055434,-3.82571853547027 40.254654738258,-3.82619123024666 40.2565074148745,-3.82842312629449 40.2571389759472))","617996734316150783",155.333333333333,2.66666666666667,0,0,104.258647906407,0,1562.39332900152,1572.77777777778,141550,"9",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c16d43ffff
"POLYGON ((-3.82443206684174 40.2577284890862,-3.82619123024666 40.2565074148745,-3.82571853547027 40.254654738258,-3.82348679050582 40.2540231530306,-3.82172768291345 40.2552441980033,-3.82220026447237 40.2570968574414,-3.82443206684174 40.2577284890862))","617996734316412927",155.603773584906,1.83962264150943,0,2.2793610738036,103.80534570058,0,1420.63495864831,1388.88888888889,117050,"106",-0.176168221838475,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.176168221838475,89390c16d47ffff
"POLYGON ((-3.82970946215368 40.2540651202019,-3.83146853065088 40.2528438997461,-3.83099570472921 40.2509911938809,-3.82876392351767 40.2503597256373,-3.8270049108104 40.251580916845,-3.82747762352411 40.2534336055434,-3.82970946215368 40.2540651202019))","617996734316675071",168.973333333333,1.98666666666667,0,2.85368827350214,105.037448689478,0,1458.6636734929,1439.78494623656,132800,"75",-0.05827570234204,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.05827570234204,89390c16d4bffff
"POLYGON ((-3.82571853547027 40.254654738258,-3.82747762352411 40.2534336055434,-3.8270049108104 40.251580916845,-3.82477322325066 40.2509493780356,-3.82301419100054 40.2521704815077,-3.82348679050582 40.2540231530306,-3.82571853547027 40.254654738258))","617996734316937215",191.1875,1.84375,0,2.85368827350214,104.692908442761,0,1928.33726130586,1913.04347826087,216500,"32",-0.05827570234204,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.05827570234204,89390c16d4fffff
"POLYGON ((-3.82713669714279 40.2602127610967,-3.82889591635527 40.2589916576441,-3.82842312629449 40.2571389759472,-3.82619123024666 40.2565074148745,-3.82443206684174 40.2577284890862,-3.82490474367648 40.2595811536105,-3.82713669714279 40.2602127610967))","617996734317461503",230.565217391304,4.06521739130435,0,2.26181218714614,105.027927854742,0,1521.37600417228,1514.56310679612,139250,"46",-0.179770493267533,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.179770493267533,89390c16d57ffff
"POLYGON ((-3.83241425985482 40.2565493044808,-3.83417338413696 40.2553280547751,-3.83370046292703 40.2534753438278,-3.83146853065088 40.2528438997461,-3.82970946215368 40.2540651202019,-3.83018227014707 40.2559178139882,-3.83241425985482 40.2565493044808))","617996734317723647",165.818181818182,2.45454545454545,0,2.80729626703739,105.037448689478,0,1496.14621356292,1560,157300,"11",-0.0677986198174712,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.0677986198174712,89390c16d5bffff
"POLYGON ((-3.82044108153323 40.2583178439051,-3.82220026447237 40.2570968574414,-3.82172768291345 40.2552441980033,-3.81949603163269 40.2546125422148,-3.81773690451989 40.2558334994449,-3.81820937286088 40.257686141696,-3.82044108153323 40.2583178439051))","617996734319296511",274.75,5.5625,0,2.80729626703739,102.645651504957,0,1304.51294470321,1194.11764705882,101500,"16",-0.0677986198174713,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.0677986198174713,89390c16d73ffff
"POLYGON ((-3.82172768291345 40.2552441980033,-3.82348679050582 40.2540231530306,-3.82301419100054 40.2521704815077,-3.82078259711116 40.2515388721405,-3.8190235453363 40.252759887876,-3.81949603163269 40.2546125422148,-3.82172768291345 40.2552441980033))","617996734319820799",185.6,2.88571428571429,0,2.85368827350214,105.027927854742,0,1608.91628247319,1594.83356449376,138000,"70",-0.05827570234204,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.05827570234204,89390c16d7bffff
"POLYGON ((-3.2432177775268 40.0690372503002,-3.24497305316171 40.0678261001948,-3.2445185672912 40.0659754470159,-3.24230891819424 40.0653359623581,-3.24055369992938 40.0665470838516,-3.24100807339095 40.0683977186137,-3.2432177775268 40.0690372503002))","617996738400092159",113.6,0.6,0,0,45.1906629978605,0,860.06240287091,837.5,54100,"35",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c260afffff
"POLYGON ((-3.23925278098162 40.0696087814468,-3.24100807339095 40.0683977186137,-3.24055369992938 40.0665470838516,-3.23834414646692 40.0659075303467,-3.23658891144096 40.0671185645734,-3.23704317249359 40.0689691809103,-3.23925278098162 40.0696087814468))","617996738419752959",204.2,1,0,0,44.967532837712,0,703.03605313093,676.470588235294,55000,"5",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c261dbffff
"POLYGON ((-3.44985281069886 40.0735891392449,-3.45160801164024 40.0723738031992,-3.4511474545523 40.0705222705683,-3.44893180903403 40.0698860919565,-3.44717666482039 40.0711013991255,-3.44763710939676 40.0729529137819,-3.44985281069886 40.0735891392449))","617996741261393919",59,0,0,0,53.3139777234213,0,722.27247311828,656.989247311828,122200,"5",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c30b3bffff
"POLYGON ((-3.4499397081827 40.0822104609577,-3.45169511478297 40.0809952129399,-3.45123450116268 40.0791436971369,-3.44901859347956 40.0785074473255,-3.44726324362004 40.0797226664719,-3.44772374470234 40.0815741643001,-3.4499397081827 40.0822104609577))","617996741268209663",186.5,1,0,0,54.9152385267165,0,949.367088607595,949.367088607595,150000,"4",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c30ba3ffff
"POLYGON ((-3.44726324362004 40.0797226664719,-3.44901859347956 40.0785074473255,-3.44855807372435 40.0766559378861,-3.44634231663838 40.0760196655725,-3.44458702352425 40.0772348558495,-3.44504743075018 40.0790863473084,-3.44726324362004 40.0797226664719))","617996741268996095",88.75,0.25,0,0,54.3765035720779,0,905.457746478873,916.901408450704,130200,"4",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c30bafffff
"POLYGON ((-3.48466495829644 40.1059282842578,-3.48642089627721 40.1047125726454,-3.4859591180292 40.1028609581083,-3.48374151442463 40.1022250730842,-3.48198563311136 40.1034407557957,-3.48244729873463 40.1052923524311,-3.48466495829644 40.1059282842578))","617996741277122559",124.923076923077,0.0769230769230769,0,0,60.9409936085216,0,700.18981018981,607.142857142857,68000,"13",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c30c2bffff
"POLYGON ((-3.4859591180292 40.1028609581083,-3.48771498144278 40.1016451880135,-3.48725318459364 40.0997935618003,-3.48503563694626 40.0991577235794,-3.48327983019135 40.1003734647697,-3.48374151442463 40.1022250730842,-3.4859591180292 40.1028609581083))","617996741281054719",135,0,0,0,60.3605691812532,0,988.888888888889,988.888888888889,89000,"2",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c30c67ffff
"POLYGON ((-3.59425081923747 40.0581963878775,-3.59600550119718 40.0569779379122,-3.59554081798705 40.055125769215,-3.59332156533841 40.0544920681455,-3.59156693962519 40.0557104890387,-3.59203151031356 40.0575626400724,-3.59425081923747 40.0581963878775))","617996741342920703",310.142857142857,3.42857142857143,7.24096190914153,0,47.4219286697601,0,1063.87265814836,1019.23076923077,106000,"7",-0.644054158589951,-0.678861815596378,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c31017ffff
"POLYGON ((-3.60219906502617 40.0570266872972,-3.60395371018521 40.0558080627159,-3.6034888019323 40.0539558587174,-3.60126936104103 40.0533222969454,-3.59951477210143 40.0545408924437,-3.59997956783309 40.0563930787958,-3.60219906502617 40.0570266872972))","617996741354455039",125,2.33333333333333,7.28735391560628,0,47.4219286697601,0,1029.41176470588,1029.41176470588,175000,"3",-0.644054158589951,-0.678579281763843,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c310c7ffff
"POLYGON ((-3.56504286760962 40.0567292854694,-3.56679754688172 40.0555114174434,-3.56633372703461 40.0536593672744,-3.56411534042086 40.0530252028565,-3.56236071748581 40.0542430418469,-3.56282442482689 40.0560950742897,-3.56504286760962 40.0567292854694))","617996741359173631",193,1.2,0,0,42.1265360757741,0,2104.38833070878,2203.57142857143,132500,"5",-0.644054158589951,-0.722960290211499,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c3110fffff
"POLYGON ((-3.60456820671366 40.0336294874738,-3.60632229180227 40.0324105719338,-3.60585746199086 40.0305583115937,-3.6036386595409 40.0299249844323,-3.6018846306285 40.0311438708714,-3.60234934798925 40.0329961135717,-3.60456820671366 40.0336294874738))","617996741375164415",288,2.96666666666667,8.04373596083244,0,45.4404200461945,0,1446.50248364301,1470.58823529412,125000,"30",-0.644054158589951,-0.673972808916827,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c31203ffff
"POLYGON ((-3.6005952444922 40.0342149418515,-3.60234934798925 40.0329961135717,-3.6018846306285 40.0311438708714,-3.59966592222107 40.0305104740982,-3.59791187491373 40.0317292732825,-3.59837647982354 40.0335814983344,-3.6005952444922 40.0342149418515))","617996741375426559",265.220183486239,3.24770642201835,7.28835659021634,0,44.927791324,0,1562.9779987044,1646.66666666667,109400,"109",-0.644054158589951,-0.678573175334698,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c31207ffff
"POLYGON ((-3.60585746199086 40.0305583115937,-3.60761147249047 40.0293393379004,-3.60714662437331 40.0274870661515,-3.60492787819774 40.0268537857316,-3.60317392386554 40.0280727303203,-3.6036386595409 40.0299249844323,-3.60585746199086 40.0305583115937))","617996741375688703",222.62037037037,2.25925925925926,8.95209287133001,0,44.7016673986657,0,1358.21117952684,1320.95238095238,123500,"108",-0.644054158589951,-0.668440787803931,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c3120bffff
"POLYGON ((-3.6018846306285 40.0311438708714,-3.6036386595409 40.0299249844323,-3.60317392386554 40.0280727303203,-3.60095527171925 40.0274393802917,-3.59920129898776 40.0286582376317,-3.59966592222107 40.0305104740982,-3.6018846306285 40.0311438708714))","617996741375950847",254.931034482759,2.55172413793103,10.5376262561338,0,44.7016673986657,0,1359.91298314779,1307.40740740741,127000,"58",-0.644054158589951,-0.658784666890918,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c3120fffff
"POLYGON ((-3.60327885853301 40.036700593772,-3.60503301821505 40.0354817363948,-3.60456820671366 40.0336294874738,-3.60234934798925 40.0329961135717,-3.6005952444922 40.0342149418515,-3.601059943534 40.0360671731297,-3.60327885853301 40.036700593772))","617996741376475135",328.538461538462,4.53846153846154,5.19479972833448,0,46.9516808114921,0,1625.43338291891,1895.83333333333,179000,"13",-0.644054158589951,-0.691323230546624,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c31217ffff
"POLYGON ((-3.60854124456432 40.033043876213,-3.61029531122661 40.0318248734134,-3.60983036896477 40.029972595442,-3.60761147249047 40.0293393379004,-3.60585746199086 40.0305583115937,-3.60632229180227 40.0324105719338,-3.60854124456432 40.033043876213))","617996741376737279",337.548387096774,3.54838709677419,10.1597308529806,0,44.8464166796887,0,1448.91423397095,1461.53846153846,124000,"31",-0.644054158589951,-0.661086102950412,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c3121bffff
"POLYGON ((-3.59393919488263 40.0323145188343,-3.59569326056698 40.0310958069055,-3.59522874977602 40.029243588093,-3.59301028574272 40.0286100988708,-3.59125627626632 40.0298287817114,-3.59172067461469 40.0316809828613,-3.59393919488263 40.0323145188343))","617996741377261567",217.02,2.3,12.2224357134214,0,43.3628864377752,0,1297.34846849223,1183.51555179594,113375,"100",-0.644054158589951,-0.648523940758701,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c31223ffff
"POLYGON ((-3.58996659057118 40.0328996075341,-3.59172067461469 40.0316809828613,-3.59125627626632 40.0298287817114,-3.58903790631673 40.0291952229044,-3.58728387849469 40.0304138184945,-3.58774816440021 40.0322660019732,-3.58996659057118 40.0328996075341))","617996741377523711",281.289855072464,4.84057971014493,8.90445250959796,0,43.3628864377752,0,1132.07140603843,1053.57142857143,63000,"69",-0.644054158589951,-0.668730924295306,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390c31227ffff
